student_id,program_name,cohort,cgpa
STU002247,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,4.75
STU002248,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.59
STU002249,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.54
STU002250,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.17
STU002251,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.76
STU002252,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.42
STU002253,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.89
STU002254,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.54
STU002255,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.93
STU002256,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.4
STU002257,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.02
STU002258,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.83
STU002259,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.63
STU002260,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.75
STU002261,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.5
STU002262,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.31
STU002263,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,4.89
STU002264,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.17
STU002265,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.4
STU002266,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.52
STU002267,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.64
STU002268,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.25
STU002269,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.83
STU002270,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.79
STU002271,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.1
STU002272,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.06
STU002273,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.25
STU002274,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.17
STU002275,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.03
STU002276,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.07
STU002277,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.95
STU002278,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.86
STU002279,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.95
STU002280,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.03
STU002281,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.47
STU002283,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.42
STU002284,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.57
STU002285,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.55
STU002286,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.23
STU002287,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.21
STU002288,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.64
STU002289,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.41
STU002290,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.36
STU002291,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.4
STU002292,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.54
STU002293,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.05
STU002294,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.53
STU002295,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.75
STU002296,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.13
STU002297,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.2
STU002298,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.83
STU002299,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.5
STU002300,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.98
STU002301,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.02
STU002302,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.28
STU002303,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.27
STU002304,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,9.65
STU002305,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.98
STU002306,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.02
STU002307,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,5.77
STU002308,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.45
STU002309,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.17
STU002310,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.4
STU002311,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.02
STU002312,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.95
STU002313,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.32
STU002314,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.69
STU002315,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.31
STU002316,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.74
STU002317,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.21
STU002318,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.78
STU002319,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.03
STU002320,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.2
STU002321,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.77
STU002322,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.22
STU002323,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.45
STU002324,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,9.3
STU002325,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.43
STU002326,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.45
STU002327,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.7
STU002328,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.61
STU002329,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.78
STU002330,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.36
STU002331,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.62
STU002332,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.29
STU002333,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.72
STU002334,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.77
STU002336,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,6.46
STU002337,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.39
STU002338,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.32
STU002339,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.8
STU002340,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.65
STU002341,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.79
STU002342,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.33
STU002343,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.57
STU002344,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,7.67
STU002345,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,9.4
STU002346,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,9.33
STU002347,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,9.36
STU002348,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.97
STU002349,Computer Science and Engineering ( Artificial Intelligence & Machine Learning ),fourth_year,8.41
STU000039,Computer and Communication Engineering,fourth_year,4.82
STU000040,Computer and Communication Engineering,fourth_year,5.05
STU000041,Computer and Communication Engineering,fourth_year,3.55
STU000165,Computer and Communication Engineering,fourth_year,4.83
STU000166,Computer and Communication Engineering,fourth_year,5.23
STU000167,Computer and Communication Engineering,fourth_year,7.81
STU000168,Computer and Communication Engineering,fourth_year,5.83
STU000169,Computer and Communication Engineering,fourth_year,5.68
STU000171,Computer and Communication Engineering,fourth_year,5.9
STU000172,Computer and Communication Engineering,fourth_year,6.27
STU000173,Computer and Communication Engineering,fourth_year,5.13
STU000174,Computer and Communication Engineering,fourth_year,4.43
STU001675,Computer and Communication Engineering,fourth_year,8.78
STU001676,Computer and Communication Engineering,fourth_year,5.75
STU001677,Computer and Communication Engineering,fourth_year,7.96
STU001678,Computer and Communication Engineering,fourth_year,8.17
STU001679,Computer and Communication Engineering,fourth_year,6.08
STU001680,Computer and Communication Engineering,fourth_year,7.08
STU001681,Computer and Communication Engineering,fourth_year,8.29
STU001682,Computer and Communication Engineering,fourth_year,6.72
STU001683,Computer and Communication Engineering,fourth_year,7.98
STU001685,Computer and Communication Engineering,fourth_year,7.96
STU001686,Computer and Communication Engineering,fourth_year,6.28
STU001687,Computer and Communication Engineering,fourth_year,7.05
STU001689,Computer and Communication Engineering,fourth_year,6.51
STU001690,Computer and Communication Engineering,fourth_year,6.9
STU001691,Computer and Communication Engineering,fourth_year,8.52
STU001692,Computer and Communication Engineering,fourth_year,8.82
STU001693,Computer and Communication Engineering,fourth_year,6.17
STU001694,Computer and Communication Engineering,fourth_year,8.4
STU001695,Computer and Communication Engineering,fourth_year,8.16
STU001696,Computer and Communication Engineering,fourth_year,9.11
STU001697,Computer and Communication Engineering,fourth_year,8.79
STU001698,Computer and Communication Engineering,fourth_year,8.55
STU001699,Computer and Communication Engineering,fourth_year,8.05
STU001700,Computer and Communication Engineering,fourth_year,7.69
STU001701,Computer and Communication Engineering,fourth_year,9.38
STU001702,Computer and Communication Engineering,fourth_year,7.06
STU001703,Computer and Communication Engineering,fourth_year,7.84
STU001704,Computer and Communication Engineering,fourth_year,9.17
STU001705,Computer and Communication Engineering,fourth_year,9.13
STU001706,Computer and Communication Engineering,fourth_year,8.06
STU001707,Computer and Communication Engineering,fourth_year,8.21
STU001708,Computer and Communication Engineering,fourth_year,8.03
STU001709,Computer and Communication Engineering,fourth_year,8.22
STU001710,Computer and Communication Engineering,fourth_year,8.91
STU001711,Computer and Communication Engineering,fourth_year,6.66
STU001712,Computer and Communication Engineering,fourth_year,9.02
STU001713,Computer and Communication Engineering,fourth_year,7.53
STU001714,Computer and Communication Engineering,fourth_year,7.29
STU001715,Computer and Communication Engineering,fourth_year,6.15
STU001716,Computer and Communication Engineering,fourth_year,6.62
STU001717,Computer and Communication Engineering,fourth_year,7.05
STU001718,Computer and Communication Engineering,fourth_year,7.75
STU001719,Computer and Communication Engineering,fourth_year,6.93
STU001720,Computer and Communication Engineering,fourth_year,8.92
STU001721,Computer and Communication Engineering,fourth_year,7.61
STU001722,Computer and Communication Engineering,fourth_year,6.67
STU001723,Computer and Communication Engineering,fourth_year,7.48
STU001724,Computer and Communication Engineering,fourth_year,6.98
STU001725,Computer and Communication Engineering,fourth_year,8.28
STU001726,Computer and Communication Engineering,fourth_year,8.17
STU001727,Computer and Communication Engineering,fourth_year,6.49
STU001728,Computer and Communication Engineering,fourth_year,8.48
STU001729,Computer and Communication Engineering,fourth_year,7.71
STU001730,Computer and Communication Engineering,fourth_year,7.72
STU001731,Computer and Communication Engineering,fourth_year,6.92
STU001732,Computer and Communication Engineering,fourth_year,7.28
STU001733,Computer and Communication Engineering,fourth_year,7.71
STU001734,Computer and Communication Engineering,fourth_year,7.97
STU001735,Computer and Communication Engineering,fourth_year,8.07
STU001736,Computer and Communication Engineering,fourth_year,7.31
STU001737,Computer and Communication Engineering,fourth_year,7.76
STU001738,Computer and Communication Engineering,fourth_year,7.96
STU001739,Computer and Communication Engineering,fourth_year,7.25
STU001740,Computer and Communication Engineering,fourth_year,8.74
STU001741,Computer and Communication Engineering,fourth_year,8.46
STU001742,Computer and Communication Engineering,fourth_year,9.0
STU001743,Computer and Communication Engineering,fourth_year,8.74
STU001744,Computer and Communication Engineering,fourth_year,7.26
STU001745,Computer and Communication Engineering,fourth_year,8.08
STU001746,Computer and Communication Engineering,fourth_year,8.4
STU001747,Computer and Communication Engineering,fourth_year,6.59
STU001748,Computer and Communication Engineering,fourth_year,8.29
STU001749,Computer and Communication Engineering,fourth_year,7.62
STU001750,Computer and Communication Engineering,fourth_year,5.34
STU001751,Computer and Communication Engineering,fourth_year,8.81
STU001752,Computer and Communication Engineering,fourth_year,7.92
STU001753,Computer and Communication Engineering,fourth_year,9.29
STU001754,Computer and Communication Engineering,fourth_year,7.11
STU001755,Computer and Communication Engineering,fourth_year,7.22
STU001756,Computer and Communication Engineering,fourth_year,6.97
STU001757,Computer and Communication Engineering,fourth_year,7.77
STU001758,Computer and Communication Engineering,fourth_year,8.01
STU001759,Computer and Communication Engineering,fourth_year,8.19
STU001760,Computer and Communication Engineering,fourth_year,6.32
STU001761,Computer and Communication Engineering,fourth_year,7.76
STU001762,Computer and Communication Engineering,fourth_year,8.87
STU001763,Computer and Communication Engineering,fourth_year,6.07
STU001764,Computer and Communication Engineering,fourth_year,8.66
STU001765,Computer and Communication Engineering,fourth_year,6.52
STU001766,Computer and Communication Engineering,fourth_year,6.64
STU001767,Computer and Communication Engineering,fourth_year,6.6
STU001768,Computer and Communication Engineering,fourth_year,7.75
STU001769,Computer and Communication Engineering,fourth_year,8.21
STU001770,Computer and Communication Engineering,fourth_year,9.26
STU001771,Computer and Communication Engineering,fourth_year,8.11
STU001772,Computer and Communication Engineering,fourth_year,8.17
STU001773,Computer and Communication Engineering,fourth_year,8.82
STU001774,Computer and Communication Engineering,fourth_year,7.99
STU001775,Computer and Communication Engineering,fourth_year,7.92
STU001776,Computer and Communication Engineering,fourth_year,5.39
STU001777,Computer and Communication Engineering,fourth_year,7.29
STU001778,Computer and Communication Engineering,fourth_year,6.56
STU001779,Computer and Communication Engineering,fourth_year,7.29
STU001780,Computer and Communication Engineering,fourth_year,7.33
STU001781,Computer and Communication Engineering,fourth_year,8.22
STU001782,Computer and Communication Engineering,fourth_year,8.01
STU001783,Computer and Communication Engineering,fourth_year,8.68
STU001784,Computer and Communication Engineering,fourth_year,7.14
STU001785,Computer and Communication Engineering,fourth_year,6.79
STU001786,Computer and Communication Engineering,fourth_year,7.31
STU001787,Computer and Communication Engineering,fourth_year,6.69
STU001788,Computer and Communication Engineering,fourth_year,7.84
STU001789,Computer and Communication Engineering,fourth_year,7.03
STU001790,Computer and Communication Engineering,fourth_year,8.19
STU001791,Computer and Communication Engineering,fourth_year,7.44
STU001792,Computer and Communication Engineering,fourth_year,7.65
STU001793,Computer and Communication Engineering,fourth_year,8.63
STU001794,Computer and Communication Engineering,fourth_year,6.11
STU001795,Computer and Communication Engineering,fourth_year,7.68
STU001796,Computer and Communication Engineering,fourth_year,8.95
STU001797,Computer and Communication Engineering,fourth_year,7.45
STU001798,Computer and Communication Engineering,fourth_year,7.16
STU001799,Computer and Communication Engineering,fourth_year,8.04
STU001801,Computer and Communication Engineering,fourth_year,7.02
STU001802,Computer and Communication Engineering,fourth_year,7.48
STU001803,Computer and Communication Engineering,fourth_year,6.18
STU001804,Computer and Communication Engineering,fourth_year,6.6
STU001805,Computer and Communication Engineering,fourth_year,7.26
STU001806,Computer and Communication Engineering,fourth_year,6.77
STU001807,Computer and Communication Engineering,fourth_year,8.35
STU001808,Computer and Communication Engineering,fourth_year,8.14
STU001809,Computer and Communication Engineering,fourth_year,6.26
STU001810,Computer and Communication Engineering,fourth_year,8.83
STU001811,Computer and Communication Engineering,fourth_year,6.68
STU001812,Computer and Communication Engineering,fourth_year,7.74
STU001813,Computer and Communication Engineering,fourth_year,7.03
STU001814,Computer and Communication Engineering,fourth_year,6.98
STU001815,Computer and Communication Engineering,fourth_year,5.59
STU001816,Computer and Communication Engineering,fourth_year,7.9
STU001817,Computer and Communication Engineering,fourth_year,6.7
STU001818,Computer and Communication Engineering,fourth_year,8.25
STU001819,Computer and Communication Engineering,fourth_year,6.48
STU001820,Computer and Communication Engineering,fourth_year,7.62
STU001821,Computer and Communication Engineering,fourth_year,7.06
STU001822,Computer and Communication Engineering,fourth_year,7.71
STU001823,Computer and Communication Engineering,fourth_year,7.78
STU001824,Computer and Communication Engineering,fourth_year,8.26
STU001825,Computer and Communication Engineering,fourth_year,5.74
STU001826,Computer and Communication Engineering,fourth_year,8.4
STU001827,Computer and Communication Engineering,fourth_year,8.91
STU001828,Computer and Communication Engineering,fourth_year,7.92
STU001829,Computer and Communication Engineering,fourth_year,5.05
STU001830,Computer and Communication Engineering,fourth_year,7.93
STU001831,Computer and Communication Engineering,fourth_year,7.52
STU001833,Computer and Communication Engineering,fourth_year,7.53
STU001834,Computer and Communication Engineering,fourth_year,6.41
STU001835,Computer and Communication Engineering,fourth_year,5.21
STU001836,Computer and Communication Engineering,fourth_year,7.98
STU001837,Computer and Communication Engineering,fourth_year,7.76
STU001838,Computer and Communication Engineering,fourth_year,6.66
STU001839,Computer and Communication Engineering,fourth_year,8.45
STU001840,Computer and Communication Engineering,fourth_year,6.6
STU001841,Computer and Communication Engineering,fourth_year,7.3
STU001842,Computer and Communication Engineering,fourth_year,7.5
STU001843,Computer and Communication Engineering,fourth_year,8.07
STU001844,Computer and Communication Engineering,fourth_year,6.76
STU001845,Computer and Communication Engineering,fourth_year,5.72
STU001846,Computer and Communication Engineering,fourth_year,7.77
STU001848,Computer and Communication Engineering,fourth_year,7.69
STU001849,Computer and Communication Engineering,fourth_year,4.76
STU001850,Computer and Communication Engineering,fourth_year,6.54
STU001851,Computer and Communication Engineering,fourth_year,8.45
STU001852,Computer and Communication Engineering,fourth_year,7.72
STU001853,Computer and Communication Engineering,fourth_year,9.19
STU001854,Computer and Communication Engineering,fourth_year,7.14
STU001855,Computer and Communication Engineering,fourth_year,7.74
STU001856,Computer and Communication Engineering,fourth_year,8.07
STU001857,Computer and Communication Engineering,fourth_year,6.58
STU001858,Computer and Communication Engineering,fourth_year,6.53
STU001859,Computer and Communication Engineering,fourth_year,5.0
STU001860,Computer and Communication Engineering,fourth_year,8.08
STU001861,Computer and Communication Engineering,fourth_year,6.46
STU001862,Computer and Communication Engineering,fourth_year,8.11
STU001863,Computer and Communication Engineering,fourth_year,6.94
STU001864,Computer and Communication Engineering,fourth_year,6.45
STU001865,Computer and Communication Engineering,fourth_year,7.45
STU001866,Computer and Communication Engineering,fourth_year,7.7
STU001867,Computer and Communication Engineering,fourth_year,7.61
STU001868,Computer and Communication Engineering,fourth_year,5.83
STU001869,Computer and Communication Engineering,fourth_year,7.73
STU001870,Computer and Communication Engineering,fourth_year,6.88
STU001871,Computer and Communication Engineering,fourth_year,6.97
STU001872,Computer and Communication Engineering,fourth_year,7.54
STU001873,Computer and Communication Engineering,fourth_year,7.14
STU001874,Computer and Communication Engineering,fourth_year,7.69
STU001875,Computer and Communication Engineering,fourth_year,7.21
STU001876,Computer and Communication Engineering,fourth_year,8.42
STU001877,Computer and Communication Engineering,fourth_year,7.88
STU001878,Computer and Communication Engineering,fourth_year,8.4
STU001879,Computer and Communication Engineering,fourth_year,7.6
STU001880,Computer and Communication Engineering,fourth_year,5.98
STU001881,Computer and Communication Engineering,fourth_year,7.33
STU001882,Computer and Communication Engineering,fourth_year,7.79
STU001883,Computer and Communication Engineering,fourth_year,7.96
STU001884,Computer and Communication Engineering,fourth_year,8.26
STU001885,Computer and Communication Engineering,fourth_year,6.97
STU001886,Computer and Communication Engineering,fourth_year,7.42
STU001887,Computer and Communication Engineering,fourth_year,9.1
STU001888,Computer and Communication Engineering,fourth_year,7.72
STU001889,Computer and Communication Engineering,fourth_year,7.35
STU001891,Computer and Communication Engineering,fourth_year,8.32
STU001892,Computer and Communication Engineering,fourth_year,7.13
STU001893,Computer and Communication Engineering,fourth_year,6.77
STU001894,Computer and Communication Engineering,fourth_year,8.22
STU001895,Computer and Communication Engineering,fourth_year,6.37
STU001896,Computer and Communication Engineering,fourth_year,7.46
STU001897,Computer and Communication Engineering,fourth_year,6.91
STU001898,Computer and Communication Engineering,fourth_year,8.19
STU001899,Computer and Communication Engineering,fourth_year,6.18
STU001900,Computer and Communication Engineering,fourth_year,6.64
STU001901,Computer and Communication Engineering,fourth_year,6.17
STU001902,Computer and Communication Engineering,fourth_year,7.36
STU001903,Computer and Communication Engineering,fourth_year,7.69
STU001904,Computer and Communication Engineering,fourth_year,6.43
STU001905,Computer and Communication Engineering,fourth_year,5.41
STU001906,Computer and Communication Engineering,fourth_year,6.62
STU001907,Computer and Communication Engineering,fourth_year,8.89
STU001908,Computer and Communication Engineering,fourth_year,9.0
STU001909,Computer and Communication Engineering,fourth_year,9.1
STU001910,Computer and Communication Engineering,fourth_year,8.24
STU001911,Computer and Communication Engineering,fourth_year,8.79
STU001912,Computer and Communication Engineering,fourth_year,8.17
STU001913,Computer and Communication Engineering,fourth_year,8.3
STU001914,Computer and Communication Engineering,fourth_year,8.18
STU001915,Computer and Communication Engineering,fourth_year,8.04
STU001916,Computer and Communication Engineering,fourth_year,8.77
STU001917,Computer and Communication Engineering,fourth_year,8.41
STU001918,Computer and Communication Engineering,fourth_year,8.6
STU000050,Data Science & Engineering,fourth_year,7.36
STU000189,Data Science & Engineering,fourth_year,6.15
STU000190,Data Science & Engineering,fourth_year,5.79
STU000191,Data Science & Engineering,fourth_year,6.36
STU000192,Data Science & Engineering,fourth_year,6.81
STU000193,Data Science & Engineering,fourth_year,4.91
STU000194,Data Science & Engineering,fourth_year,5.47
STU000196,Data Science & Engineering,fourth_year,6.25
STU002350,Data Science & Engineering,fourth_year,7.55
STU002351,Data Science & Engineering,fourth_year,7.88
STU002352,Data Science & Engineering,fourth_year,8.56
STU002353,Data Science & Engineering,fourth_year,6.08
STU002354,Data Science & Engineering,fourth_year,8.48
STU002355,Data Science & Engineering,fourth_year,6.35
STU002356,Data Science & Engineering,fourth_year,7.03
STU002357,Data Science & Engineering,fourth_year,7.91
STU002358,Data Science & Engineering,fourth_year,9.6
STU002359,Data Science & Engineering,fourth_year,8.08
STU002360,Data Science & Engineering,fourth_year,6.47
STU002361,Data Science & Engineering,fourth_year,6.8
STU002362,Data Science & Engineering,fourth_year,5.95
STU002363,Data Science & Engineering,fourth_year,5.14
STU002364,Data Science & Engineering,fourth_year,7.46
STU002365,Data Science & Engineering,fourth_year,7.32
STU002366,Data Science & Engineering,fourth_year,6.26
STU002367,Data Science & Engineering,fourth_year,7.21
STU002368,Data Science & Engineering,fourth_year,5.14
STU002369,Data Science & Engineering,fourth_year,7.89
STU002370,Data Science & Engineering,fourth_year,7.25
STU002371,Data Science & Engineering,fourth_year,8.64
STU002372,Data Science & Engineering,fourth_year,8.85
STU002373,Data Science & Engineering,fourth_year,8.61
STU002374,Data Science & Engineering,fourth_year,6.51
STU002375,Data Science & Engineering,fourth_year,8.33
STU002376,Data Science & Engineering,fourth_year,5.87
STU002377,Data Science & Engineering,fourth_year,7.89
STU002378,Data Science & Engineering,fourth_year,6.5
STU002379,Data Science & Engineering,fourth_year,9.22
STU002380,Data Science & Engineering,fourth_year,6.73
STU002381,Data Science & Engineering,fourth_year,8.37
STU002382,Data Science & Engineering,fourth_year,8.62
STU002383,Data Science & Engineering,fourth_year,8.42
STU002384,Data Science & Engineering,fourth_year,7.65
STU002385,Data Science & Engineering,fourth_year,9.19
STU002386,Data Science & Engineering,fourth_year,8.2
STU002387,Data Science & Engineering,fourth_year,6.12
STU002388,Data Science & Engineering,fourth_year,7.26
STU002389,Data Science & Engineering,fourth_year,8.66
STU002390,Data Science & Engineering,fourth_year,8.93
STU002391,Data Science & Engineering,fourth_year,8.33
STU002392,Data Science & Engineering,fourth_year,8.14
STU002393,Data Science & Engineering,fourth_year,8.62
STU002394,Data Science & Engineering,fourth_year,8.6
STU002395,Data Science & Engineering,fourth_year,8.74
STU002396,Data Science & Engineering,fourth_year,8.53
STU002397,Data Science & Engineering,fourth_year,6.82
STU002398,Data Science & Engineering,fourth_year,7.34
STU002399,Data Science & Engineering,fourth_year,5.97
STU002400,Data Science & Engineering,fourth_year,9.12
STU002401,Data Science & Engineering,fourth_year,7.99
STU002402,Data Science & Engineering,fourth_year,6.98
STU002403,Data Science & Engineering,fourth_year,8.68
STU002404,Data Science & Engineering,fourth_year,9.1
STU002405,Data Science & Engineering,fourth_year,7.59
STU002406,Data Science & Engineering,fourth_year,7.16
STU002407,Data Science & Engineering,fourth_year,7.33
STU002408,Data Science & Engineering,fourth_year,8.07
STU002409,Data Science & Engineering,fourth_year,5.78
STU002410,Data Science & Engineering,fourth_year,6.12
STU002411,Data Science & Engineering,fourth_year,7.27
STU002412,Data Science & Engineering,fourth_year,7.37
STU002413,Data Science & Engineering,fourth_year,7.17
STU002414,Data Science & Engineering,fourth_year,8.58
STU002415,Data Science & Engineering,fourth_year,8.02
STU002416,Data Science & Engineering,fourth_year,6.5
STU002417,Data Science & Engineering,fourth_year,8.14
STU002418,Data Science & Engineering,fourth_year,8.55
STU002419,Data Science & Engineering,fourth_year,8.37
STU002420,Data Science & Engineering,fourth_year,6.35
STU002421,Data Science & Engineering,fourth_year,8.93
STU002422,Data Science & Engineering,fourth_year,8.09
STU002423,Data Science & Engineering,fourth_year,7.6
STU002424,Data Science & Engineering,fourth_year,7.04
STU002425,Data Science & Engineering,fourth_year,7.64
STU002426,Data Science & Engineering,fourth_year,7.72
STU002427,Data Science & Engineering,fourth_year,6.49
STU002428,Data Science & Engineering,fourth_year,8.08
STU002429,Data Science & Engineering,fourth_year,8.79
STU002430,Data Science & Engineering,fourth_year,5.67
STU002431,Data Science & Engineering,fourth_year,8.45
STU002432,Data Science & Engineering,fourth_year,8.43
STU002433,Data Science & Engineering,fourth_year,8.22
STU002434,Data Science & Engineering,fourth_year,5.68
STU002435,Data Science & Engineering,fourth_year,6.89
STU002436,Data Science & Engineering,fourth_year,7.12
STU002437,Data Science & Engineering,fourth_year,7.31
STU002438,Data Science & Engineering,fourth_year,7.98
STU002439,Data Science & Engineering,fourth_year,6.12
STU002440,Data Science & Engineering,fourth_year,7.9
STU002442,Data Science & Engineering,fourth_year,8.25
STU002443,Data Science & Engineering,fourth_year,6.27
STU002445,Data Science & Engineering,fourth_year,8.48
STU002446,Data Science & Engineering,fourth_year,7.87
STU002447,Data Science & Engineering,fourth_year,8.08
STU002448,Data Science & Engineering,fourth_year,6.89
STU002449,Data Science & Engineering,fourth_year,7.65
STU002450,Data Science & Engineering,fourth_year,6.93
